timestamp,record,sc_us_us/cm,sc_1_us/cm,ct_1,ct_2,temp_c,cdom_ppb_qse,cdom_ave_mv,cdom_ave_ppb_qse,cdom_stdev_ppb_qse,cdom_med_ppb_qse,turb_ntu,turb_ave_mv,turb_ave_ntu,turb_stdev_ntu,turb_med_ntu,cdom_mv,turb_mv
4/23/22 11:50,139,127.4493,132.4826,0.1259685,118.6291,19.77,5.38432,183.5389,5.338151,0.03808778,5.299676,245.7065,4941.328,245.6448,0.05380687,245.6387,185.0231,4941.204
4/23/22 12:00,140,127.4896,132.5206,0.126004,118.6629,19.77,5.426873,183.5462,5.338378,0.05835134,5.342226,245.7164,4941.401,245.6485,0.05013739,245.6485,185.0304,4941.401
4/23/22 12:10,141,127.4894,132.5204,0.1260045,118.6634,19.77,5.426956,183.5488,5.338459,0.0421487,5.299984,245.7199,4941.471,245.652,0.05014867,245.652,182.312,4942.832
4/23/22 12:20,142,127.5862,132.6117,0.126091,118.7455,19.77,5.384088,183.4078,5.334073,0.03961005,5.341767,245.6966,4940.881,245.6226,0.06108759,245.5609,180.9344,4939.645
4/23/22 12:30,143,127.6666,132.6876,0.1261629,118.8139,19.77,5.383997,182.2919,5.299358,0.03125487,5.299358,245.6927,4941.545,245.6557,0.04449629,245.6248,182.2919,4942.287
4/23/22 12:40,144,127.678,132.6984,0.1261731,118.8236,19.77,5.383892,182.6596,5.310795,0.03649709,5.299254,245.6882,4941.208,245.6388,0.0418542,245.6203,182.2886,4942.197
4/23/22 12:50,145,127.6688,132.6896,0.1261976,118.8469,19.78,5.426783,184.9039,5.380612,0.03354194,5.38446,245.7125,4941.448,245.6508,0.04534532,245.6447,183.6671,4941.324
4/23/22 13:00,146,127.6948,132.7142,0.1262208,118.8689,19.78,5.469079,185.7688,5.40752,0.03769763,5.384435,245.7115,4941.674,245.6621,0.04185992,245.6436,187.7477,4942.663
4/23/22 13:10,147,127.7078,132.7265,0.1262324,118.8799,19.78,5.46925,186.269,5.423078,0.0217654,5.426926,245.7186,4941.446,245.6507,0.05013176,245.6508,186.3927,4940.086
4/23/22 13:20,148,127.7548,132.7709,0.1262414,118.8885,19.77,5.426713,185.7674,5.407476,0.02774449,5.426713,245.7096,4941.265,245.6417,0.04094161,245.6417,186.3858,4941.265
4/23/22 13:30,149,127.8337,132.8453,0.1263116,118.9551,19.77,5.511161,185.8849,5.41113,0.04866559,5.384199,245.7014,4941.471,245.652,0.04185992,245.6335,185.0192,4941.101
4/23/22 13:40,150,127.8469,132.8577,0.1263233,118.9663,19.77,5.469157,185.895,5.411443,0.04866837,5.38451,245.7147,4941.615,245.6592,0.0565676,245.6468,185.0292,4941.368
4/23/22 13:50,151,127.823,132.8352,0.1263348,118.9773,19.78,5.469269,185.7748,5.407707,0.04897229,5.426945,245.7195,4941.71,245.6639,0.04859891,245.6516,186.3933,4942.823
4/23/22 14:00,152,127.86,132.8701,0.126335,118.9774,19.77,5.469296,185.5283,5.400038,0.0373044,5.384647,245.7206,4941.361,245.6465,0.04535664,245.6527,185.0336,4941.485
4/23/22 14:10,153,127.8652,132.8749,0.1263395,118.9817,19.77,5.469306,185.5287,5.400048,0.03730428,5.384658,245.721,4942.112,245.684,0.0445063,245.6531,185.0339,4941.494
4/23/22 14:20,154,127.8647,132.8745,0.1263391,118.9813,19.77,5.426662,184.7764,5.376646,0.03029466,5.384341,245.7075,4940.975,245.6272,0.04859433,245.6396,183.6633,4939.862
4/23/22 14:30,155,127.9476,132.9527,0.1264128,119.0514,19.77,5.469225,185.4024,5.39612,0.03650152,5.384578,245.7176,4941.549,245.6559,0.04535437,245.6497,186.3919,4941.426
4/23/22 14:40,156,127.949,132.954,0.126414,119.0525,19.77,5.511606,185.2805,5.39233,0.0535913,5.384634,245.72,4941.598,245.6583,0.04535438,245.6521,185.0332,4941.474
4/23/22 14:50,157,127.9623,132.9666,0.1264259,119.0638,19.77,5.469303,185.8996,5.411588,0.03730428,5.384655,245.7209,4941.615,245.6592,0.04535664,245.653,183.6733,4940.131
4/23/22 15:00,158,127.9581,132.9627,0.1264222,119.0603,19.77,5.468672,185.2612,5.391727,0.03960969,5.384033,245.6943,4941.205,245.6387,0.05656261,245.6264,185.0138,4940.958
4/23/22 15:10,159,128.0058,133.0076,0.1264317,119.0693,19.76,5.469144,186.0182,5.415278,0.04805585,5.426821,245.7142,4941.233,245.6401,0.04535551,245.6463,187.7498,4942.718
4/23/22 15:20,160,128.01,133.0116,0.1264355,119.0729,19.76,5.511416,185.8929,5.41138,0.05190577,5.384448,245.712,4941.438,245.6503,0.01951595,245.6441,189.1087,4942.674
4/23/22 15:30,161,128.032,133.0324,0.1264551,119.0915,19.76,5.469253,185.7743,5.407691,0.03769897,5.384605,245.7188,4941.696,245.6632,0.03903783,245.6509,185.0322,4941.449
4/23/22 15:40,162,128.0729,133.0709,0.1264585,119.0948,19.75,5.469292,186.0229,5.415425,0.03650194,5.426968,245.7204,4941.605,245.6587,0.0453555,245.6525,186.394,4941.482
4/23/22 15:50,163,128.0715,133.0696,0.1264573,119.0937,19.75,5.469305,185.6523,5.403894,0.04552608,5.42698,245.721,4941.493,245.6531,0.04094161,245.6531,182.3128,4941.493
4/23/22 16:00,164,128.0736,133.0716,0.1264592,119.0955,19.75,5.426983,185.034,5.384659,0.03125839,5.38466,245.7211,4941.372,245.647,0.0453555,245.6532,186.3945,4941.496
4/23/22 16:10,165,128.098,133.0946,0.1264808,119.116,19.75,5.469308,185.7761,5.407745,0.03769905,5.38466,245.7211,4941.867,245.6717,0.05089811,245.6532,185.034,4941.496
4/23/22 16:20,166,128.1124,133.1082,0.1264937,119.1282,19.75,5.469054,185.8917,5.411342,0.04143885,5.426732,245.7104,4941.528,245.6548,0.0390409,245.6425,185.0259,4939.92
4/23/22 16:30,167,128.1615,133.1546,0.1265373,119.1697,19.75,5.469111,185.1514,5.388313,0.04214744,5.384466,245.7128,4941.329,245.6449,0.05014303,245.6449,182.3068,4939.969
4/23/22 16:40,168,128.1763,133.1685,0.1265505,119.1822,19.75,5.469246,185.7741,5.407684,0.04552555,5.426922,245.7185,4941.319,245.6444,0.03490826,245.6506,187.7531,4941.443
4/23/22 16:50,169,128.177,133.1692,0.1265511,119.1827,19.75,5.426654,185.6418,5.403569,0.02107345,5.384332,245.7071,4940.843,245.6207,0.04185051,245.6392,185.0234,4939.854
4/23/22 17:00,170,128.1772,133.1694,0.1265513,119.1829,19.75,5.469201,186.02,5.415334,0.03650131,5.384554,245.7166,4941.281,245.6425,0.05380177,245.6487,187.7516,4942.765
4/23/22 17:10,171,128.2141,133.2042,0.1265513,119.1829,19.74,5.511605,186.1463,5.419262,0.05359139,5.384634,245.72,4941.597,245.6582,0.04534532,245.6521,187.7542,4941.473
4/23/22 17:20,172,128.188,133.1795,0.1265608,119.192,19.75,5.511625,185.7759,5.407738,0.04897253,5.384653,245.7208,4941.613,245.6591,0.03491414,245.6529,185.0338,4941.49
4/23/22 17:30,173,128.2486,133.2367,0.1265819,119.2121,19.74,5.426983,185.1577,5.388507,0.02827424,5.38466,245.7211,4941.372,245.647,0.03491414,245.6532,183.6734,4940.135
4/23/22 17:40,174,128.3012,133.2864,0.1265958,119.2252,19.73,5.426983,185.8998,5.411592,0.02035958,5.426983,245.7211,4941.372,245.647,0.04535551,245.6532,186.3945,4941.496
4/23/22 17:50,175,128.2969,133.2822,0.1265919,119.2215,19.73,5.511632,185.5287,5.40005,0.06059295,5.38466,245.7211,4941.619,245.6594,0.05380814,245.6532,185.034,4942.856
4/23/22 18:00,176,128.2984,133.2837,0.1265933,119.2229,19.73,5.426983,185.6524,5.403897,0.02774562,5.38466,245.7211,4941.619,245.6594,0.04535664,245.6532,186.3945,4942.856
4/23/22 18:10,177,128.3271,133.3108,0.1266188,119.2471,19.73,5.469308,186.1471,5.419288,0.03029639,5.426983,245.7211,4941.496,245.6532,0.05790018,245.6532,186.3945,4942.856
4/23/22 18:20,178,128.3214,133.3054,0.1266137,119.2423,19.73,5.511632,186.3945,5.426983,0.04774814,5.426983,245.7211,4941.619,245.6594,0.04535664,245.6532,183.6734,4942.856
4/23/22 18:30,179,128.3177,133.3019,0.1266104,119.2392,19.73,5.468991,185.766,5.407432,0.041794,5.384347,245.7077,4941.104,245.6336,0.03491414,245.6398,187.7449,4939.867
4/23/22 18:40,180,128.3333,133.3166,0.1266243,119.2523,19.73,5.469205,185.4018,5.396101,0.03650133,5.384559,245.7168,4941.162,245.6365,0.04860067,245.6489,183.6702,4942.77
4/23/22 18:50,181,128.3888,133.369,0.1266407,119.2679,19.71,5.468884,185.2679,5.391937,0.03526166,5.384243,245.7032,4941.261,245.6415,0.04534532,245.6354,187.7415,4939.777
4/23/22 19:00,182,128.3901,133.3702,0.1266419,119.2691,19.71,5.469171,186.0191,5.415305,0.03650118,5.426848,245.7153,4941.379,245.6474,0.04094161,245.6474,183.6691,4941.38
4/23/22 19:10,183,128.3947,133.3746,0.126646,119.2729,19.71,5.511597,185.5276,5.400016,0.04144026,5.384625,245.7196,4941.466,245.6517,0.05014303,245.6517,185.0329,4940.105
4/23/22 19:20,184,128.4108,133.3897,0.1266602,119.2865,19.71,5.469044,186.1387,5.419026,0.04712193,5.426722,245.71,4940.901,245.6235,0.05089811,245.5742,185.0256,4939.912
4/23/22 19:30,185,128.4519,133.4285,0.1266639,119.29,19.7,5.511564,186.3923,5.426917,0.04774756,5.426917,245.7182,4941.191,245.638,0.04859433,245.6504,185.0318,4941.438
4/23/22 19:40,186,128.4657,133.4415,0.1266762,119.3016,19.7,5.469287,186.3939,5.426963,0.04035441,5.426964,245.7202,4941.602,245.6585,0.0538075,245.6524,186.3939,4940.118
4/23/22 19:50,187,128.4403,133.4176,0.1266537,119.2802,19.7,5.511628,186.6418,5.434675,0.05046148,5.42698,245.7209,4941.368,245.6469,0.04535098,245.653,186.3944,4941.492
4/23/22 20:00,188,128.4982,133.4722,0.1267051,119.3291,19.7,5.469308,186.0235,5.415441,0.03650196,5.426983,245.7211,4941.743,245.6655,0.04860067,245.6532,186.3945,4942.856
4/23/22 20:10,189,128.5031,133.4768,0.1267094,119.3332,19.7,5.469308,186.0235,5.415441,0.03172841,5.38466,245.7211,4941.248,245.6409,0.04859891,245.6532,186.3945,4940.135
4/23/22 20:20,190,128.5413,133.5128,0.1267104,119.3341,19.69,5.511632,186.8893,5.442374,0.03264854,5.426983,245.7211,4941.248,245.6409,0.06354635,245.5853,186.3945,4940.135
4/23/22 20:30,191,128.5342,133.5062,0.1267041,119.3281,19.69,5.511632,186.6419,5.434679,0.03526438,5.426983,245.7211,4941.743,245.6655,0.03903783,245.6532,186.3945,4942.856
4/23/22 20:40,192,128.5763,133.5459,0.1267087,119.3325,19.68,5.426983,185.6524,5.403897,0.02774562,5.38466,245.7211,4941.372,245.647,0.0453555,245.6532,185.034,4941.496
4/23/22 20:50,193,128.5781,133.5476,0.1267103,119.334,19.68,5.511632,186.5182,5.430831,0.05247506,5.426983,245.6532,4941.248,245.6409,0.0261834,245.6532,186.3945,4941.496
4/23/22 21:00,194,128.5913,133.5601,0.126722,119.3452,19.68,5.468991,185.766,5.407432,0.05218932,5.384347,245.7077,4941.475,245.6521,0.04860067,245.6398,185.0239,4941.227
4/23/22 21:10,195,128.5873,133.5563,0.1267184,119.3418,19.68,5.511294,186.6311,5.434345,0.04352865,5.426651,245.7069,4941.335,245.6452,0.05380814,245.639,185.0233,4942.572
4/23/22 21:20,196,128.603,133.5711,0.1267324,119.355,19.68,5.511523,187.1331,5.449962,0.06345581,5.426876,245.7165,4941.404,245.6486,0.05014303,245.6486,185.0305,4941.404
4/23/22 21:30,197,128.6169,133.5842,0.1267447,119.3668,19.68,5.511605,186.5173,5.430805,0.04584985,5.426958,245.72,4941.226,245.6397,0.04858975,245.6521,183.6726,4942.833
4/23/22 21:40,198,128.6618,133.6266,0.1267516,119.3733,19.67,5.511625,186.7653,5.438519,0.04453979,5.426976,245.7208,4941.366,245.6467,0.05380814,245.6529,186.3943,4942.85
4/23/22 21:50,199,128.6622,133.6269,0.126719,119.3424,19.66,5.511632,187.2603,5.453917,0.03264851,5.469308,245.7211,4941.125,245.6347,0.05089609,245.5853,189.1156,4940.135
4/23/22 22:00,200,128.6979,133.6606,0.1267507,119.3724,19.66,5.469308,186.1471,5.419288,0.03029631,5.426983,245.7211,4941.619,245.6594,0.04535664,245.6532,185.034,4940.135
4/23/22 22:10,201,128.7026,133.6651,0.1267549,119.3764,19.66,5.469308,185.8998,5.411593,0.03730429,5.38466,245.7211,4941.619,245.6594,0.04535664,245.6532,183.6734,4941.496
4/23/22 22:20,202,128.7552,133.7147,0.1268015,119.4207,19.66,5.511632,187.384,5.457765,0.0445399,5.469308,245.7211,4941.99,245.6779,0.03266377,245.6532,186.3945,4941.496
4/23/22 22:30,203,128.7517,133.7114,0.1267984,119.4178,19.66,5.511502,187.0088,5.446094,0.03769821,5.426856,245.7157,4941.51,245.6539,0.04535551,245.6478,186.3904,4942.747
4/23/22 22:40,204,128.7645,133.7235,0.1268098,119.4286,19.66,5.469267,186.0222,5.4154,0.03650175,5.384619,245.7194,4941.461,245.6515,0.04094161,245.6515,187.7538,4941.461
4/23/22 22:50,205,128.7804,133.7384,0.1268238,119.442,19.66,5.511623,186.7653,5.438518,0.036502,5.426974,245.7207,4941.364,245.6466,0.03491218,245.6528,185.0337,4941.488
4/23/22 23:00,206,128.8579,133.8116,0.1268268,119.4448,19.63,5.51163,186.8892,5.442372,0.03730435,5.426981,245.721,4941.618,245.6593,0.0538075,245.6531,187.755,4942.854
4/23/22 23:10,207,128.8506,133.8047,0.1268204,119.4387,19.63,5.511632,186.8893,5.442374,0.04866951,5.426983,245.7211,4942.114,245.6841,0.04451014,245.6532,187.7551,4941.496
4/23/22 23:20,208,128.8668,133.82,0.1268347,119.4523,19.63,5.469308,186.7656,5.438527,0.03172853,5.426983,245.7211,4941.496,245.6532,0.04094161,245.6532,186.3945,4941.496
4/23/22 23:30,209,128.8766,133.8292,0.1268434,119.4605,19.63,5.511469,187.0078,5.446061,0.03769819,5.426823,245.7143,4941.235,245.6402,0.04535097,245.6464,189.1104,4941.359
4/23/22 23:40,210,128.8541,133.808,0.1268235,119.4416,19.63,5.51158,186.8876,5.442322,0.03264824,5.426932,245.7189,4941.575,245.6572,0.0453555,245.651,186.3929,4941.452
4/23/22 23:50,211,128.8885,133.8404,0.1268539,119.4706,19.63,5.51162,186.6415,5.434667,0.05046146,5.426972,245.7206,4941.361,245.6465,0.05380814,245.6527,187.7547,4941.485
4/24/22 0:00,212,128.9309,133.8804,0.1268915,119.5062,19.63,5.511629,186.7655,5.438523,0.03650213,5.42698,245.721,4941.617,245.6592,0.03491414,245.6531,186.3944,4942.854
4/24/22 0:10,213,128.9279,133.8777,0.1268889,119.5038,19.63,5.511312,187.9922,5.476685,0.03526242,5.468991,245.7077,4940.856,245.6213,0.04185992,245.6398,189.1053,4942.588
4/24/22 0:20,214,128.9526,133.9009,0.1269107,119.5245,19.63,5.553853,187.3807,5.457663,0.05133333,5.426882,245.7168,4941.409,245.6489,0.04094161,245.6489,185.0307,4941.409
4/24/22 0:30,215,128.9541,133.9024,0.1269121,119.5259,19.63,5.511606,186.6411,5.434654,0.03961371,5.426959,245.72,4941.227,245.6398,0.04860244,245.6521,186.3937,4941.474
4/24/22 0:40,216,128.9571,133.9051,0.1269147,119.5283,19.63,5.511625,188.1259,5.480844,0.03650235,5.469301,245.7208,4941.984,245.6776,0.04364194,245.6529,187.7548,4942.85
4/24/22 0:50,217,128.9641,133.9118,0.1268881,119.503,19.62,5.553634,188.3632,5.488227,0.04179401,5.46899,245.7077,4940.855,245.6212,0.04186361,245.6398,186.3844,4939.866
4/24/22 1:00,218,128.9646,133.9122,0.1268885,119.5034,19.62,5.511529,187.0097,5.44612,0.0330983,5.426882,245.7168,4941.285,245.6427,0.04535664,245.6489,189.1123,4941.409
4/24/22 1:10,219,129.039,133.9824,0.1269215,119.5348,19.61,5.511606,187.1358,5.450044,0.04179589,5.426959,245.72,4941.474,245.6521,0.05014302,245.6521,186.3937,4942.834
4/24/22 1:20,220,129.0063,133.9516,0.1269255,119.5386,19.62,5.511625,187.7548,5.469301,0.04035487,5.426976,245.7208,4941.613,245.6591,0.04535551,245.6529,186.3943,4941.49
4/24/22 1:30,221,129.0579,134.0003,0.1269382,119.5507,19.61,5.511632,187.5077,5.461612,0.03029671,5.469308,245.7211,4941.743,245.6655,0.04860067,245.6532,186.3945,4942.856
4/24/22 1:40,222,129.0513,133.994,0.1269324,119.5451,19.61,5.511632,187.1366,5.450069,0.04179629,5.426983,245.7211,4941.248,245.6409,0.03903476,245.6532,186.3945,4941.496
4/24/22 1:50,223,129.1196,134.0584,0.1269599,119.5712,19.6,5.553956,187.5077,5.461612,0.05359166,5.426983,245.7211,4941.867,245.6717,0.05089811,245.6532,187.7551,4942.856
4/24/22 2:00,224,129.0836,134.0245,0.126961,119.5723,19.61,5.553635,187.7449,5.468991,0.05104212,5.468991,245.7077,4941.104,245.6336,0.0538075,245.6398,187.7449,4941.227
4/24/22 2:10,225,129.1532,134.0902,0.1269568,119.5683,19.59,5.553873,187.9998,5.476921,0.04712337,5.469226,245.7177,4941.55,245.6559,0.05380877,245.6497,189.113,4941.426
4/24/22 2:20,226,129.1508,134.0879,0.1269546,119.5662,19.59,5.553931,187.6306,5.465435,0.03808964,5.469282,245.72,4941.474,245.6521,0.04094161,245.6521,187.7542,4940.113
4/24/22 2:30,227,129.1548,134.0917,0.1269582,119.5696,19.59,5.553951,187.6312,5.465455,0.04927405,5.426979,245.7209,4941.862,245.6715,0.04186361,245.653,185.0338,4942.852
4/24/22 2:40,228,129.1486,134.0858,0.1269527,119.5644,19.59,5.511632,187.5077,5.461612,0.0243349,5.469308,245.7211,4941.248,245.6409,0.04859891,245.6532,187.7551,4941.496
4/24/22 2:50,229,129.2229,134.156,0.1269526,119.5643,19.56,5.596281,188.1261,5.480851,0.05441419,5.469308,245.7211,4941.743,245.6655,0.02618928,245.6532,186.3945,4941.496
4/24/22 3:00,230,129.2221,134.1552,0.1269519,119.5636,19.56,5.553956,188.4972,5.492394,0.0417963,5.469308,245.7211,4941.743,245.6655,0.04860067,245.6532,189.1156,4942.856
4/24/22 3:10,231,129.228,134.1608,0.1269571,119.5686,19.56,5.553956,187.8788,5.473155,0.04214894,5.469308,245.7211,4941.743,245.6655,0.04860067,245.6532,187.7551,4941.496
4/24/22 3:20,232,129.2685,134.199,0.1269601,119.5714,19.55,5.553956,188.2498,5.484699,0.03264851,5.469308,245.7211,4941.248,245.6409,0.03903476,245.6532,187.7551,4940.135
4/24/22 3:30,233,129.307,134.2353,0.1269612,119.5725,19.54,5.596281,189.363,5.519327,0.03961395,5.511632,245.7211,4941.125,245.6347,0.04185992,245.6532,189.1156,4941.496
4/24/22 3:40,234,129.2894,134.2187,0.1269456,119.5577,19.54,5.511632,187.7551,5.469307,0.02552266,5.469308,245.7211,4941.372,245.647,0.03491414,245.6532,187.7551,4941.496
4/24/22 3:50,235,129.3288,134.2558,0.1269474,119.5594,19.53,5.553956,188.2498,5.484698,0.04519981,5.469308,245.7211,4941.248,245.6409,0.04859891,245.6532,190.4762,4941.496
4/24/22 4:00,236,129.3385,134.265,0.126956,119.5675,19.53,5.553956,188.9919,5.507784,0.04927387,5.511632,245.7211,4941.248,245.6409,0.04859891,245.6532,190.4762,4940.135
4/24/22 4:10,237,129.3263,134.2535,0.1269452,119.5573,19.53,5.553956,189.2393,5.51548,0.04214889,5.511632,245.7211,4941.248,245.6409,0.04859891,245.6532,190.4762,4940.135
4/24/22 4:20,238,129.3618,134.287,0.1269438,119.556,19.52,5.511632,187.6314,5.46546,0.0282746,5.469308,245.7211,4941.372,245.647,0.0453555,245.6532,189.1156,4941.496
4/24/22 4:30,239,129.387,134.3107,0.1269331,119.5457,19.5,5.511632,188.0024,5.477003,0.03526462,5.469308,245.7211,4941.619,245.6594,0.05380814,245.6532,186.3945,4942.856
4/24/22 4:40,240,129.3879,134.3116,0.1269338,119.5465,19.5,5.553956,188.2498,5.484698,0.04866955,5.469308,245.7211,4941.619,245.6594,0.04535664,245.6532,190.4762,4940.135
4/24/22 4:50,241,129.4291,134.3505,0.1269374,119.5499,19.49,5.553956,188.6208,5.496242,0.03730443,5.469308,245.7211,4941.248,245.6409,0.03903476,245.6532,186.3945,4941.496
4/24/22 5:00,242,129.4363,134.3573,0.1269108,119.5246,19.48,5.511632,188.4972,5.492394,0.02107464,5.469308,245.7211,4941.619,245.6594,0.04535664,245.6532,189.1156,4942.856
4/24/22 5:10,243,129.5037,134.4209,0.1269374,119.5499,19.47,5.596281,189.363,5.519327,0.03526426,5.511632,245.7211,4941.372,245.647,0.04535551,245.6532,189.1156,4940.135
4/24/22 5:20,244,129.4853,134.4035,0.1269212,119.5345,19.47,5.553956,188.4972,5.492394,0.02774586,5.469308,245.7211,4941.125,245.6347,0.04185992,245.6532,187.7551,4940.135
4/24/22 5:30,245,129.5407,134.4558,0.1269372,119.5496,19.46,5.596281,189.1156,5.511632,0.05104496,5.511632,245.6532,4941.248,245.6409,0.0261834,245.6532,189.1156,4941.496
4/24/22 5:40,246,129.5534,134.4678,0.1269154,119.529,19.45,5.553956,189.2393,5.51548,0.03354295,5.511632,245.7211,4941.372,245.647,0.03491414,245.6532,189.1156,4941.496
4/24/22 5:50,247,129.5209,134.4371,0.1268867,119.5017,19.45,5.553956,188.8682,5.503936,0.04353119,5.469308,245.7211,4941.743,245.6655,0.04860067,245.6532,189.1156,4942.856
4/24/22 6:00,248,129.5961,134.5081,0.1268873,119.5023,19.42,5.553956,189.1156,5.511632,0.03125839,5.511632,245.7211,4941.619,245.6594,0.04535664,245.6532,189.1156,4941.496
4/24/22 6:10,249,129.5988,134.5107,0.1268897,119.5046,19.42,5.596116,189.3577,5.519165,0.03961301,5.511469,245.7143,4941.235,245.6402,0.0349112,245.6464,187.7499,4941.359
4/24/22 6:20,250,129.6388,134.5483,0.126892,119.5067,19.41,5.553904,189.485,5.523122,0.03172833,5.51158,245.7189,4941.328,245.6448,0.04535664,245.651,190.4745,4940.091
4/24/22 6:30,251,129.6189,134.5296,0.1268745,119.4901,19.41,5.595862,189.4734,5.522761,0.04805382,5.51122,245.7038,4941.025,245.6297,0.03490629,245.6359,189.1023,4939.789
4/24/22 6:40,252,129.6719,134.5796,0.1268883,119.5032,19.4,5.553822,189.4823,5.523041,0.0260956,5.511498,245.7155,4941.63,245.6599,0.03903168,245.6476,189.1113,4941.383
4/24/22 6:50,253,129.6316,134.5415,0.1268527,119.4694,19.4,5.596247,189.6093,5.526989,0.0414403,5.511599,245.6518,4940.85,245.621,0.03380262,245.5839,190.4751,4941.468
4/24/22 7:00,254,129.6854,134.5923,0.1268359,119.4534,19.38,5.596271,189.3627,5.519318,0.03029642,5.511623,245.7207,4941.488,245.6528,0.05014303,245.6528,187.7548,4941.488
4/24/22 7:10,255,129.6835,134.5906,0.1268344,119.452,19.38,5.638604,190.2287,5.54626,0.05654866,5.511631,245.7211,4941.495,245.6532,0.04094161,245.6532,189.1156,4941.495
4/24/22 7:20,256,129.6846,134.5915,0.1268348,119.4524,19.38,5.596281,190.2288,5.546261,0.03961395,5.553956,245.7211,4941.743,245.6655,0.04860067,245.6532,191.8367,4941.496
4/24/22 7:30,257,129.7705,134.6726,0.1268442,119.4613,19.35,5.596281,189.6104,5.527023,0.0326483,5.511632,245.7211,4941.496,245.6532,0.04094161,245.6532,187.7551,4941.496
4/24/22 7:40,258,129.7734,134.6753,0.1268465,119.4635,19.35,5.596281,189.8577,5.534718,0.04897261,5.511632,245.6532,4941,245.6285,0.03265643,245.6532,189.1156,4941.496
4/24/22 7:50,259,129.7859,134.6871,0.1268244,119.4425,19.34,5.596281,189.9814,5.538566,0.02720681,5.511632,245.7211,4941.619,245.6594,0.0349161,245.6532,189.1156,4940.135
4/24/22 8:00,260,129.7889,134.69,0.1267941,119.4137,19.33,5.596281,189.9814,5.538566,0.03730429,5.511632,245.7211,4941.372,245.647,0.0538075,245.6532,190.4762,4940.135
4/24/22 8:10,261,129.7955,134.6962,0.1267999,119.4192,19.33,5.638605,190.4761,5.553956,0.04420621,5.553956,245.7211,4941.125,245.6347,0.04185991,245.6532,189.1156,4940.135
